Region ID,State Name,Region Name,Average House 2020
40493,MD,Rancho Mirage,"$561,991.44 "
19156,AZ,Madison Heights,"$159,625.83 "
17650,OK,Cudahy,"$182,480.09 "
26038,IL,Mukilteo,"$675,734.87 "
35491,ID,Lake Forest,"$698,873.59 "
29986,SC,Port Allen,"$161,559.53 "
17827,WI,Dumont,"$411,822.48 "
6807,NJ,Rockland,"$381,309.22 "
55310,NH,Canton,"$178,005.08 "
37672,OH,Burtonsville,"$373,577.97 "
37766,GA,Carriere,"$211,020.59 "
28337,OH,Beacon,"$342,135.22 "
50031,CA,Three Rivers,"$140,978.39 "
20291,MS,Safford,"$175,643.90 "
39704,MI,Mc Farland,"$208,514.57 "
54472,WA,South Houston,"$142,229.43 "
51176,OR,Buckley,"$458,019.54 "
38756,MA,Grand Ledge,"$211,789.85 "
398002,CA,Hopkinton,"$640,711.03 "
398549,CA,Foxborough,"$499,753.17 "
22653,VA,Sartell,"$257,051.17 "
27001,WI,Scottsbluff,"$123,210.51 "
52056,WA,Forest Park,"$151,481.67 "
3461,IL,Ashland,"$461,071.85 "
11200,LA,East Aurora,"$286,823.28 "
36328,NJ,Vinton,"$180,060.86 "
23353,MA,Wixom,"$285,045.47 "
13841,NC,Siler City,"$163,024.61 "
44770,MD,Cottage Grove,"$287,917.28 "
25216,MS,Huntingdon,"$131,858.02 "
32633,NY,Madison,"$422,300.87 "
15152,MI,Eastman,"$78,320.03 "
50222,AZ,Roscoe,"$189,135.51 "
3930,CA,Callahan,"$247,885.14 "
52612,TX,Hutchinson,"$202,641.13 "
48786,WA,Bridgeport,"$211,458.57 "
57294,MI,Verona,"$107,381.08 "
11052,MA,Dayton,"$346,151.28 "
41005,MA,Sparta,"$167,426.49 "
20745,MN,Tallmadge,"$190,694.11 "
3877,NE,Bucyrus,"$97,356.82 "
37982,OH,Commerce,"$182,061.15 "
19991,MA,Pleasanton,"$188,121.39 "
52108,NY,Franklin,"$140,841.31 "
396106,VA,Gorham,"$354,257.06 "
35265,MI,Burlington,"$213,724.89 "
26536,NC,Plainville,"$209,248.17 "
22194,OR,Lumberton,"$218,186.87 "
54024,PA,Pulaski,"$137,203.92 "
18567,CT,Highland,"$678,903.33 "
37145,GA,Angleton,"$170,695.27 "
46590,IL,Monticello,"$87,376.93 "
395464,FL,Lowell,"$244,668.57 "
32942,MN,Moraga,"$1,323,733.45 "
12389,WV,Lincoln,"$362,006.06 "
52206,PA,Gibsonton,"$228,243.16 "
4776,NV,Fort Morgan,"$242,154.36 "
42338,WI,Lafollette,"$111,468.87 "
53646,OH,Nuevo,"$415,411.57 "
50737,OH,Anoka,"$243,674.02 "
34059,GA,South Orange,"$615,796.93 "
33227,TX,Okmulgee,"$56,600.62 "
40213,KY,Oxford,"$287,580.83 "
9043,ME,North Babylon,"$413,735.98 "
48650,WI,Carnegie,"$164,786.41 "
9788,CT,Columbia,"$90,873.90 "
39622,TX,Marble Falls,"$282,666.86 "
8981,TN,Rockmart,"$144,049.62 "
57253,UT,Guntersville,"$173,841.04 "
41562,TX,Warren,"$104,205.81 "
43964,KY,Astoria,"$325,879.28 "
39253,MI,Kings Park,"$492,347.21 "
130532,CA,North Druid Hills,"$412,816.42 "
11926,RI,Hinsdale,"$795,468.96 "
32661,FL,Manchester,"$266,209.24 "
397274,CO,Greenfield,"$209,612.77 "
47581,TN,Sault Sainte Marie,"$124,229.63 "
36051,CA,Pickens,"$163,514.76 "
28168,MN,Celina,"$372,895.18 "
39538,NJ,Ludington,"$151,564.32 "
55587,OK,Burley,"$201,964.47 "
10704,PA,Cape May,"$371,830.45 "
27933,NY,Whiteville,"$96,922.78 "
35172,PA,Dandridge,"$201,611.11 "
8762,MS,Harrison,"$452,533.55 "
17889,TX,East Peoria,"$115,986.52 "
41849,GA,Birdsboro,"$213,394.22 "
56599,AL,Saucier,"$169,595.74 "
31059,PA,Corydon,"$176,984.14 "
395478,OR,Amesbury,"$394,942.51 "
172302,NY,Concord,"$235,137.02 "
37379,GA,Bennettsville,"$45,153.84 "
37353,IL,Belle Chasse,"$275,407.30 "
396316,MO,Cedarburg,"$349,932.54 "
19113,MA,Lowell,"$224,111.44 "
3862,MI,Bryant,"$175,661.12 "
232121,SC,Cinco Ranch,"$389,305.23 "
21600,TX,Chipley,"$134,754.41 "
28890,MI,Morton,"$191,118.53 "
37186,ID,Artesia,"$178,335.52 "
11209,NJ,East Cleveland,"$25,108.18 "
13027,NC,North Ogden,"$355,417.41 "
19987,TN,Pleasant Prairie,"$293,371.87 "
32513,NJ,Lindenwold,"$120,081.90 "
31289,IL,Durant,"$146,062.70 "
43599,PA,Bridgeview,"$195,901.78 "
47131,MS,Piqua,"$95,020.24 "
40314,IN,Perryville,"$139,872.52 "
51431,MA,Clarksburg,"$485,768.67 "
20616,MO,Stafford,"$222,444.40 "
55622,SC,Columbia,"$77,802.99 "
38690,LA,Gilbertsville,"$333,222.13 "
41030,WI,Springfield,"$442,138.63 "
398586,IN,Bellingham,"$370,031.58 "
18373,AR,Great Falls,"$1,161,604.71 "
124539,TX,Glenvar Heights,"$282,635.86 "
42291,FL,Ennis,"$159,008.61 "
14613,IL,White Hall,"$94,070.60 "
34116,NM,Starke,"$136,116.98 "
32021,OH,Hibbing,"$98,266.54 "
49746,UT,Lock Haven,"$139,087.76 "
29390,WI,Wyckoff,"$719,686.24 "
23843,NJ,Brookfield,"$374,438.61 "
25556,OK,Leonardtown,"$373,774.52 "
20187,IL,Ripley,"$76,148.65 "
396116,OH,Sanford,"$231,061.58 "
36317,MO,Sylva,"$192,970.23 "
52071,MD,Fort Lupton,"$354,513.31 "
30224,TX,Anna,"$256,626.38 "
7798,KY,Wayne,"$109,411.05 "
398403,PA,Webster,"$288,253.88 "
53586,NJ,Nokomis,"$353,666.30 "
831320,MA,Abington,NaN
41693,VA,White Settlement,"$162,281.04 "
18524,FL,Hebron,"$251,760.14 "
41069,TX,Stillwater,"$331,757.38 "
40462,AR,Purvis,"$166,838.06 "
39494,FL,Long Beach,"$156,134.38 "
19059,MN,Livingston,"$306,269.33 "
43785,PA,Centerville,"$412,889.50 "
46125,NJ,Lake Zurich,"$319,755.05 "
51105,CT,Boyertown,"$223,654.66 "
26832,MD,Roosevelt,"$384,838.58 "
13021,TN,North Liberty,"$226,096.35 "
27269,ME,Steubenville,"$86,461.06 "
10934,NC,Conshohocken,"$337,868.46 "
28274,CO,Brookhaven,"$166,531.95 "
53126,TX,Manassas Park,"$329,902.15 "
37083,MI,Alexandria,"$208,974.10 "
56651,MA,Scottsville,"$117,423.66 "
12228,FL,Kutztown,"$224,768.05 "
30267,PA,Artesia,"$594,078.56 "
47922,TX,Swansea,"$343,835.05 "
53440,KY,Mount Pleasant,"$116,990.13 "
47674,MN,Shiloh,"$194,923.56 "
38178,MS,Delmar,"$300,409.76 "
396094,MS,SuitlandNaNSilver Hill,"$243,510.43 "
46216,CA,Lemay,"$118,620.55 "
35035,UT,Deatsville,"$193,240.44 "
7901,IL,Wharton,"$146,140.97 "
33941,PA,Senoia,"$307,426.80 "
38926,NY,Havre de Grace,"$281,388.06 "
831321,IA,Hatfield,NaN
30522,OH,Bonaire,"$196,708.17 "
19251,PA,Maysville,"$83,493.56 "
34019,PA,Smithfield,"$299,690.69 "
38922,VA,Hauppauge,"$533,363.95 "
26161,KY,Nolensville,"$484,617.69 "
30030,KY,Lexington,"$221,711.97 "
43132,PA,Taylorsville,"$256,050.84 "
13942,CA,Spanish Lake,"$100,381.93 "
17609,MA,Covington,"$117,422.37 "
27407,PA,Thomson,"$110,877.41 "
396869,IL,Palm RiverNaNClair Mel,"$183,286.41 "
45387,NY,Galion,"$90,626.55 "
55753,MD,El Segundo,"$1,226,493.70 "
51137,MO,Brigham City,"$272,825.72 "
23026,AL,Horsham,NaN
6771,TX,Rio Rico,"$177,473.75 "
39569,GA,Magnolia,"$97,386.67 "
22620,MD,Willimantic,"$161,307.36 "
831313,PA,Dallas,NaN
29732,GA,Savannah,"$105,331.45 "
10206,KY,Auburn,"$311,547.96 "
30145,VA,Alamo,"$1,812,239.37 "
34910,NY,Woodward,"$107,060.89 "
18149,TN,Forsyth,"$179,821.91 "
13092,VA,Ojus,"$155,880.34 "
54057,KY,Randleman,"$157,105.73 "
28785,MO,Dover,"$285,298.63 "
398846,TN,Southbridge,"$241,762.95 "
42197,GA,High Ridge,"$178,379.27 "
37706,FL,Cambridge,"$163,700.68 "
42604,OH,Otsego,"$302,389.51 "
39223,CA,Kensington,"$632,946.50 "
38192,UT,Detroit Lakes,"$254,646.15 "
33844,PA,San Luis,"$157,248.17 "
7985,AZ,Wolcott,"$242,077.01 "
55335,AR,Cortland,"$142,324.27 "
48787,CT,Bridgeville,"$196,411.87 "
10636,PA,Burrillville,"$298,826.68 "
41580,TN,Waterville,"$145,306.90 "
47054,MA,Pendleton,"$214,070.41 "
6499,CA,Pierre,"$213,418.79 "
831318,OK,Pittston,NaN
25118,GA,Highland,"$281,717.29 "
3980,FL,Carpinteria,"$894,230.29 "
45843,NC,Humboldt,"$83,139.07 "
398578,FL,Durham,"$426,045.28 "
50540,MA,Midlothian,"$152,507.58 "
31988,MO,Hazel Park,"$113,150.54 "
30426,MD,Benson,"$190,559.76 "
19798,MN,Overland,"$96,655.31 "
30526,MD,Bonita,"$755,336.08 "
55961,MN,Jackson,"$110,064.38 "
32061,AZ,Holmdel Township,"$681,742.30 "
51448,CT,Clementon,"$162,462.95 "
51143,OH,Bristol,"$366,557.10 "
43695,PA,Hernando,"$228,022.18 "
25408,RI,King,"$164,665.74 "
35038,ME,Arab,"$140,797.79 "
19437,IN,Montevallo,"$158,588.50 "
399104,SD,Stonington,"$345,475.91 "
398522,PA,Delafield,"$469,590.97 "
53105,MI,Madison,"$686,547.77 "
11048,CA,Davidson,"$383,976.57 "
11083,TN,Delran Township,"$259,673.00 "
38864,NH,Hampstead,"$302,294.46 "
56574,IL,Sanger,"$259,191.46 "
19592,MI,New Milford,"$440,852.19 "
23530,NC,Ashwaubenon,"$206,971.12 "
25411,MO,Kingsburg,"$317,600.13 "
44519,CA,Center Point,"$108,993.17 "
22976,OH,Abington,"$426,047.43 "
18439,NJ,Ham Lake,"$352,266.96 "
26210,NJ,Northbridge,"$344,745.98 "
55951,RI,Groves,"$129,515.96 "
5693,FL,Loomis,"$686,447.97 "
50551,NC,Willow Spring,"$263,020.43 "
24079,AL,Cinnaminson Township,"$291,319.71 "
123783,AL,Brownsville,"$223,307.43 "
125764,CT,Pinewood,"$246,617.29 "
35100,WI,Dallas,"$170,085.46 "
37384,NJ,Benton,"$269,206.61 "
395553,NC,Barre,"$187,824.89 "
4119,NJ,Clayton,"$164,830.86 "
44609,MD,Clairton,"$100,926.16 "
41315,TX,Tuttle,"$220,469.86 "
23745,NJ,Blountville,"$164,914.11 "
40184,WI,Orting,"$419,188.73 "
53917,CA,Plaquemine,"$95,078.68 "
54370,AL,Seymour,"$247,738.81 "
50377,MA,Andrews,"$183,396.24 "
22659,MN,Summerville,"$86,610.63 "
4977,MA,Greenfield,"$180,936.79 "
46095,TX,Laconia,"$233,670.06 "
10855,CA,Clemson,"$246,669.14 "
33167,NC,North Salt Lake,"$392,918.94 "
12085,NJ,Jackson,"$894,533.49 "
22035,FL,Greenville,"$79,719.25 "
20367,FL,Satellite Beach,"$361,873.70 "
8640,NC,Fairview Park,"$189,409.45 "
37707,LA,Camden,"$57,939.16 "
18984,VT,Leitchfield,"$115,854.54 "
37340,OH,Beckley,"$74,043.59 "
14032,PA,Summerfield,"$322,016.25 "
15156,OK,Eaton,"$141,617.78 "
10390,TN,Beverly Hills,"$152,202.52 "
14063,WA,Swartz Creek,"$161,894.77 "
3614,LA,Belleview,"$156,605.75 "
17881,CT,East Longmeadow,"$292,645.99 "
23223,TX,Ontario,"$188,449.27 "
35914,GA,New Albany,"$124,388.42 "
32577,IN,Loris,"$151,142.67 "
13945,NH,Spearfish,"$281,663.84 "
52822,SC,La Grange,"$104,640.34 "
9162,UT,Oil City,"$52,018.39 "
396862,WY,Bryn MawrNaNSkyway,"$530,162.43 "
6584,PA,Portland,"$206,443.98 "
12580,FL,Mars,"$353,928.29 "
54526,OH,Springtown,"$254,805.34 "
398734,AR,Mukwonago,"$314,316.61 "
11102,KY,Destin,"$402,813.44 "
28774,WV,Half Moon Bay,"$1,167,059.71 "
4273,NC,Crystal River,"$179,972.08 "
56843,OH,Saint Clairsville,"$163,734.51 "
37964,FL,College Park,"$196,747.10 "
37867,MI,China Grove,"$166,589.56 "
29637,FL,Westwood,"$833,893.23 "
12119,MA,Jennings,"$35,610.93 "
45553,OR,Greenbrier,"$169,745.46 "
21736,MS,Cambridge,"$232,703.30 "
35932,SC,Pawleys Island,"$330,160.19 "
55732,SD,Gambrills,"$464,534.30 "
52820,NC,La Feria,"$72,962.64 "
29540,PA,Trenton,"$178,389.22 "
12976,WA,Newport,"$119,304.53 "
12035,TX,Imperial,"$277,879.03 "
55713,PA,Galena,"$432,539.42 "
7238,TX,Stanley,"$229,513.46 "
26541,WI,Platteville,"$169,946.35 "
12589,FL,Martin,"$119,577.90 "
7205,CA,Spring Branch,"$396,171.45 "
4868,FL,Gautier,"$117,724.16 "
33511,OH,Portsmouth,"$411,454.80 "
16847,GA,Aurora,"$308,835.61 "
6101,NC,Murphysboro,"$59,189.70 "
42264,MA,Gladwin,"$99,087.77 "
39426,MO,Lihue,"$581,101.45 "
6343,AR,Orland,"$299,105.55 "
27188,MN,South River,"$304,920.51 "
826182,SC,Potsdam,"$124,254.14 "
29393,MD,Seagoville,"$194,233.06 "
8428,TX,Galax,"$101,506.21 "
397619,OH,Bordentown Township,"$270,172.29 "
15237,KY,La Palma,"$835,765.98 "
23422,CA,Alachua,"$222,755.89 "
4727,OH,Fleetwood,"$228,319.87 "
395591,NC,Middletown,"$449,581.15 "
48349,WI,Waterford,"$255,835.56 "
52349,TN,Grove City,"$140,882.52 "
4508,TX,Eaton Rapids,"$178,381.53 "
37456,MS,Bloomfield,"$149,273.75 "
46975,RI,Palos Hills,"$188,647.36 "
23257,OH,Oxford,"$125,855.47 "
28653,IL,Huron,"$233,893.69 "
51095,MI,Boulder City,"$342,373.96 "
42727,HI,New Ulm,"$165,831.66 "
49001,CA,Easthampton,"$296,265.74 "
25474,NJ,Lake Saint Louis,"$288,771.78 "
3312,NY,Adairsville,"$180,794.07 "
21547,TX,Ashland,"$118,055.59 "
23592,VA,Bangor,"$195,716.06 "
55742,NJ,Highland Village,"$450,769.47 "
48660,CA,Cortez,"$216,963.81 "
53954,FL,Ponte Vedra,"$443,397.06 "
27905,PA,Westport,"$454,785.26 "
25537,RI,Ledyard,"$250,438.84 "
6529,CT,Plano,"$181,994.21 "
29611,PA,Saint Simons Island,"$415,676.52 "
51713,MI,Dexter,"$366,688.85 "
12634,NM,McDonald,"$258,403.31 "
55262,IL,Worthington,"$341,912.36 "
48290,AL,Wabash,"$110,366.22 "
49424,MI,Lowell,"$210,075.48 "
7384,NV,Telford,"$289,024.83 "
13033,MN,North Reading,"$577,542.10 "
29839,MA,Marshall,"$170,662.28 "
26767,MO,Rio Linda,"$334,492.20 "
399082,GA,Colchester,"$272,102.97 "
45134,OH,Ellington,"$274,766.70 "
396690,PA,Setauket,"$532,482.26 "
52490,TX,Hermitage,"$134,008.13 "
23611,CO,Batesville,"$115,588.59 "
40507,FL,Raymondville,"$43,171.41 "
19518,MA,Mullica Hill,"$362,098.30 "
39048,CT,Hot Springs Village,"$189,466.11 "
19486,IL,Mount Clemens,"$113,924.12 "
46098,GA,Laguna Woods,"$305,478.29 "
26049,MI,Muscle Shoals,"$160,769.11 "
52256,PA,Goodlettsville,"$277,086.46 "
24889,OH,Glenwood Springs,"$511,515.72 "
5890,IN,Mechanicville,"$294,697.51 "
55038,AR,Warren Township,"$720,146.04 "
39501,PA,Longmeadow,"$374,076.57 "
32353,MA,La Marque,"$159,673.43 "
49869,MN,Williamston,"$66,064.52 "
48085,CA,Union City,"$149,206.39 "
37976,CT,Columbia,"$217,621.67 "
35583,CT,Grayson,"$84,862.66 "
5427,NY,King City,"$355,260.76 "
11728,PA,Greenwell Springs,"$215,338.42 "
52707,MS,Joppa,"$260,562.54 "
25872,TX,Metuchen,"$407,508.42 "
49034,NJ,Edcouch,"$73,900.40 "
17504,AR,Cody,"$332,105.31 "
22799,MI,Waterloo,"$197,034.66 "
28717,CA,Dickinson,"$192,420.78 "
17397,AL,Charlestown,"$207,780.62 "
398932,TN,Milford,"$321,601.01 "
20502,CO,Silverton,"$388,765.96 "
51777,NY,Eagle Point,"$344,480.87 "
27244,NJ,Stanford,"$2,345,750.57 "
17474,MA,Cleveland,"$118,830.99 "
32212,TX,Jasper,"$92,801.95 "
55220,NC,Willowbrook,"$214,051.81 "
11931,GA,Hockessin,"$433,702.12 "
27304,IL,Suffield,"$300,400.39 "
15244,KY,Ellwood City,"$101,374.36 "
125563,CA,OpaNaNlocka,"$223,379.14 "
19654,LA,North Arlington,"$399,253.34 "
8935,MD,Parlier,"$208,635.74 "
236486,NJ,Pecan Grove,"$293,809.54 "
36612,TX,Amherst,"$183,616.72 "
12872,WY,Mountain Top,"$203,114.95 "
30254,IL,Arkadelphia,"$111,651.91 "
9355,TX,Winton,"$255,047.78 "
32933,IN,Monticello,"$101,921.81 "
36618,NH,Hillsboro,"$201,010.42 "
45057,OR,East Syracuse,"$145,319.34 "
25159,OR,Hollidaysburg,"$184,218.43 "
13227,CA,Payson,"$335,139.68 "
47039,MS,Pearl River,"$480,749.99 "
35142,TX,Chesnee,"$169,631.38 "
52110,IL,Franklin,"$80,933.22 "
45782,DE,Holland,"$196,381.78 "
22865,CT,Souderton,"$306,753.03 "
38599,PA,Franklinton,"$213,423.99 "
3455,FL,Asbury Park,"$389,348.54 "
45382,NJ,Gainesville,"$140,097.15 "
13630,CA,Russellville,"$97,604.79 "
37547,TX,Branchburg Township,"$466,436.23 "
18404,OH,Grosse Pointe Woods,"$262,398.65 "
19346,PA,Middleburg Heights,"$187,488.12 "
12503,AR,Madisonville,"$284,702.60 "
43493,CA,Streetsboro,"$188,196.73 "
30892,AR,Church Hill,"$136,317.03 "
52081,MO,Fort Thomas,"$245,506.36 "
27203,NY,Speedway,"$167,688.30 "
3620,PA,Bellevue,"$246,912.72 "
6004,UT,Molalla,"$364,711.30 "
13767,NY,Selinsgrove,"$168,393.31 "
26595,SC,Portage,"$173,187.43 "
243200,PA,East Highland Park,"$165,541.50 "
39522,OH,Louisville,"$97,693.56 "
36879,PA,Ogdensburg,"$74,737.91 "
24101,NC,Clayton,"$632,715.58 "
125655,NJ,Palmetto Estates,"$365,369.11 "
25652,TX,Los Osos,"$635,511.20 "
49909,AL,Winchester,"$183,999.35 "
13424,NJ,Raceland,"$137,292.32 "
37901,MI,Claymont,"$221,832.27 "
399076,OH,Whitewater,"$202,724.31 "
24891,LA,Godfrey,"$139,528.87 "
194103,OH,CrotonNaNonNaNHudson,"$559,903.38 "
20280,TN,Ruther Glen,"$220,955.89 "
40610,KY,Rockport,"$220,953.92 "
27892,IN,Westchester,"$248,507.53 "
39950,WI,Needville,"$228,004.38 "
49769,OR,Long Valley,"$456,567.89 "
168163,PA,Northview,"$226,248.83 "
26645,WI,Punxsutawney,"$86,521.85 "
51942,VA,Eunice,"$76,726.38 "
40816,MS,Seekonk,"$393,851.35 "
17484,NY,Clinton,"$69,114.50 "
33938,MO,Seminole,"$172,465.46 "
56138,FL,Oskaloosa,"$115,997.47 "
18802,CA,Keaau,"$283,964.84 "
47910,TN,Sunbury,"$103,136.24 "
6125,LA,Navasota,"$173,365.31 "
32715,DE,Marshall,"$83,210.88 "
12896,WI,Myerstown,"$199,574.34 "
23945,IL,Cape May Court House,"$256,545.04 "
49419,NY,Princeton,"$242,174.03 "
35562,VA,Huntingtown,"$467,229.10 "
12167,TX,Kearney,"$275,219.77 "
21839,IL,Fruita,"$325,467.09 "
35768,TX,Lovington,"$146,207.75 "
52096,NJ,Fowlerville,"$216,092.96 "
245091,MI,Lincolnia,"$562,336.42 "
27686,PA,Vidalia,"$104,149.00 "
4904,LA,Glen Carbon,"$229,942.67 "
18520,MA,Hazard,"$67,115.18 "
7471,SC,Trinity,"$170,759.17 "
4370,TX,Dillon,"$38,873.19 "
397319,IA,Scituate,"$631,157.51 "
7906,HI,White Center,"$471,273.37 "
22288,PA,Mapleton,"$243,709.34 "
54644,TX,Sweetwater,"$139,426.46 "
4632,MO,Exeter,"$261,436.93 "
41854,PA,CarmelNaNbyNaNtheNaNSea,"$1,320,903.36 "
23089,NJ,Lansdowne,"$176,431.74 "
14849,TX,Country Club Hills,"$125,314.47 "
51215,MD,Byhalia,"$161,106.50 "
21240,MO,West Richland,"$384,822.44 "
35162,CO,Brazoria,"$168,596.79 "
5741,NM,Lyons,"$89,069.54 "
47737,MI,Snyder,"$88,941.37 "
50513,VA,Gretna,"$313,316.05 "
15726,GA,McPherson,"$154,989.67 "
44188,IL,Blackshear,"$101,603.17 "
42930,KY,Louisa,"$230,382.54 "
17979,NC,Emmett,"$306,550.43 "
24269,SC,Crete,"$179,309.58 "
32735,MA,Mastic,"$283,379.21 "
397939,WA,Kaukauna,"$184,512.74 "
395416,ND,Locust Grove,"$285,922.40 "
10057,TN,Alamosa,"$208,917.78 "
6907,CA,Sallisaw,"$106,956.02 "
6635,CA,Pryor,"$133,157.19 "
41932,PA,Ashland City,"$212,520.76 "
47544,IL,San Anselmo,"$1,288,128.81 "
47209,MS,Poteet,"$153,532.24 "
826185,WA,Massena,"$76,225.46 "
27749,TX,Wallkill,"$290,134.01 "
18007,GA,Espanola,"$192,181.41 "
12678,TX,Mena,"$101,845.05 "
5547,NE,Langley Park,"$287,286.28 "
41334,KS,Union City,"$93,246.99 "
8330,GA,Albert Lea,"$110,480.30 "
21785,VA,Kendallville,"$144,736.78 "
25913,ID,Mineola,"$155,626.22 "
15190,IL,Highland Park,"$374,581.16 "
21971,NY,Hubbard,"$104,588.68 "
41673,WI,Westlake Village,"$1,029,889.25 "
33280,VA,Ottawa,"$140,909.02 "
9273,CO,Valley,"$96,808.33 "
36022,OK,Petoskey,"$234,306.29 "
42632,OK,Rathdrum,"$362,420.86 "
53427,TN,Moundsville,"$96,346.56 "
10318,CA,Beech Grove,"$138,181.62 "
38807,TX,Greenwood Village,"$1,015,424.34 "
398938,NY,Exeter,"$392,264.51 "
40903,NY,Sikeston,"$113,565.11 "
30441,NM,Bessemer City,"$139,776.43 "
12585,AR,Marshfield,"$162,470.11 "
17755,MD,Denver,"$241,247.72 "
41699,TN,Whitman,"$394,547.88 "
398335,MN,Northborough,"$472,903.78 "
50142,IN,Spanish Fort,"$274,651.82 "
397477,TX,Grafton,"$283,662.45 "
56756,NJ,Tomah,"$164,187.16 "
38988,OH,Highland,"$169,686.98 "
50649,CA,Addison,"$361,028.12 "
30062,KS,South Sioux City,"$149,094.09 "
49904,AL,Van Wert,"$107,213.26 "
6679,MI,Ramsey,"$543,061.30 "
38474,ID,Fairhaven,"$323,298.84 "
26173,WV,North Bend,"$638,355.44 "
10863,IN,Clifton,"$759,226.10 "
3753,CO,Boonville,"$150,677.46 "
19562,NH,Nesconset,"$496,927.54 "
56662,MO,Vine Grove,"$167,103.36 "
47030,NC,Paw Paw,"$161,787.59 "
48385,MO,Weehawken,"$678,903.62 "
54440,PA,Smithfield,"$333,015.24 "
20158,MA,Rice Lake,"$163,159.75 "
12557,MA,Marcus Hook,"$201,765.06 "
15671,AL,Maryville,"$142,767.58 "
35421,WI,Egg Harbor City,"$176,239.75 "
397680,WI,Gaines,"$290,236.64 "
37392,IL,Berkley,"$236,969.25 "
35777,TX,Moore,"$202,536.41 "
28061,NE,Youngsville,"$267,362.89 "
46297,OH,Lone Tree,"$784,938.34 "
399115,NJ,Tiverton,"$331,313.86 "
31960,MA,Harrisonville,"$184,884.86 "
26894,WA,Safety Harbor,"$330,196.14 "
26739,VA,Rex,"$163,334.27 "
25222,IN,Huron,"$134,437.63 "
25101,NY,Hershey,"$271,892.74 "
10951,KY,Corning,"$226,022.43 "
26348,MI,Owens Cross Roads,"$287,856.13 "
37308,NJ,Bay Saint Louis,"$158,503.59 "
35766,RI,Prospect Heights,"$208,397.68 "
52439,WI,Hastings,"$260,073.35 "
12252,PA,Lafayette,"$140,710.83 "
34646,MO,Walton,"$224,870.30 "
22081,NJ,Firebaugh,"$228,200.93 "
49407,MI,Monroe,"$172,021.60 "
17420,MI,Chester Springs,"$504,110.13 "
41753,SC,Winslow,"$105,993.43 "
10836,NC,Clark,"$445,769.07 "
54331,CO,Sayville,"$497,650.99 "
51432,RI,Clarksburg,"$76,432.25 "
397357,MO,Belchertown,"$318,805.40 "
34058,FL,South Ogden,"$302,933.67 "
49631,GA,Newton,"$118,037.16 "
18411,SD,Gulf Shores,"$293,853.92 "
17622,PA,Crest Hill,"$180,631.11 "
48972,CA,Berthoud,"$443,801.77 "
36538,AL,Salem,"$129,969.82 "
25109,MS,Hickory Hills,"$223,438.61 "
33145,IL,North Chicago,"$109,518.58 "
23637,MN,Beaver,"$199,156.08 "
40381,TN,Plymouth Meeting,"$369,091.40 "
51570,KY,Covington,"$95,331.20 "
6390,CA,Palos Heights,"$271,336.60 "
7013,WI,Sellersburg,"$212,986.92 "
34304,PA,Tolland,"$274,752.35 "
37060,AZ,Advance,"$267,461.44 "
29189,NJ,Littlerock,"$321,008.84 "
50507,NY,Hubert,"$175,388.95 "
46720,WV,New Holland,"$259,452.27 "
32539,MA,Live Oak,"$201,141.75 "
28620,UT,Hugo,"$316,075.35 "
24923,IA,Grandview,"$231,591.90 "
7791,AL,Waupaca,"$176,058.23 "
11667,IL,Grand Bay,"$141,419.21 "
18955,CO,Larchmont,"$1,126,923.82 "
33300,IN,Pacific Grove,"$971,982.00 "
30276,IL,Ashtabula,"$77,747.58 "
47961,IL,Tenafly,"$785,119.09 "
10575,PA,Broussard,"$221,392.21 "
15287,PA,Leland,"$266,835.01 "
39071,VA,Humble,"$175,871.19 "
4243,IL,Creedmoor,"$219,011.31 "
34918,IN,Worthington,"$148,133.26 "
18115,CT,Flanders,NaN
54064,NC,Rantoul,"$79,747.78 "
10850,CA,Clearlake,"$163,876.87 "
40453,NC,Prosser,"$276,565.52 "
28511,PA,Hillsdale,"$125,715.42 "
47532,TX,Salem,"$234,542.05 "
13359,MN,Pooler,"$226,344.63 "
397747,WA,Wilbraham,"$322,778.96 "
36428,WI,Tolleson,"$241,546.74 "
54345,AL,Scotts Valley,"$944,298.81 "
38623,NY,Fruitland Park,"$194,885.27 "
38557,CA,Forest,"$58,188.46 "
18233,OH,Gallipolis,"$99,387.29 "
830899,NJ,Dunkirk,NaN
29357,LA,Windham,"$514,290.97 "
4962,NC,Granville,"$357,931.84 "
829615,TX,East Hampton,NaN
36810,NC,Bonne Terre,"$136,154.28 "
5438,MN,Kingston,"$186,476.61 "
33374,NJ,Pembroke,"$96,493.14 "
30385,IL,Bedford,"$742,223.70 "
55625,CA,Bellmore,"$544,607.39 "
31648,WA,Fraser,"$169,100.05 "
44402,MI,Calera,"$172,011.82 "
398120,WI,Hooksett,"$322,893.94 "
15479,GA,Hartwell,"$184,563.74 "
43133,MA,Tazewell,"$104,057.13 "
29973,AZ,Paradise Valley,"$1,849,295.92 "
14803,CA,Cottonwood,"$285,414.96 "
45785,FL,Holliston,"$499,126.83 "
18843,MS,Kirksville,"$107,794.02 "
31123,OH,Crowley,"$219,846.15 "
36234,NY,San Elizario,"$98,282.01 "
19349,NH,Middlefield,"$174,226.50 "
25465,OH,Lake Butler,"$171,676.26 "
46342,NY,Luling,"$224,032.84 "
26165,MO,Norridge,"$286,713.26 "
50083,TN,Waynesburg,"$111,222.87 "
56234,NC,New Carlisle,"$157,429.94 "
